Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly)
0102120000,76.1682470303,16.2456618935,0.0,0.0,49.331021367299996,9.10439710289
0102130000,68.1882560892,16.2456618935,0.0,0.0,43.8497967709,8.09279742479
0102140000,74.6810803636,16.2456618935,0.0,0.0,49.331021367299996,9.10439710289
0102150000,79.14258036359999,16.2456618935,0.0,0.0,49.331021367299996,9.10439710289
0102160000,83.60408036359999,16.2456618935,0.0,0.0,49.331021367299996,9.10439710289
0102170000,83.60408036359999,16.2456618935,0.0,0.0,49.331021367299996,9.10439710289
0102180000,36.1824115653,6.7693390637699995,0.0,0.0,16.4436737891,4.04639871239
0102190000,21.5398941063,6.12406983186,0.0,0.0,5.48122459637,1.0115996781
0102200000,23.3088932613,7.893068986839999,0.0,0.0,5.48122459637,1.0115996781
0102210000,21.7816946098,6.3658703352999995,0.0,0.0,5.48122459637,1.0115996781
0102220000,23.520889207,8.10506493253,0.0,0.0,5.48122459637,1.0115996781
0102230000,21.8801260362,6.46430176174,0.0,0.0,5.48122459637,1.0115996781
0102240000,23.5703085302,8.154484255689999,0.0,0.0,5.48122459637,1.0115996781
0103010000,21.9169235494,6.5010992749000005,0.0,0.0,5.48122459637,1.0115996781
0103020000,23.659287423400002,8.24346314896,0.0,0.0,5.48122459637,1.0115996781
0103030000,22.0186154861,6.6027912116,0.0,0.0,5.48122459637,1.0115996781
0103040000,23.733286252800003,8.31746197834,0.0,0.0,5.48122459637,1.0115996781
0103050000,22.092823584899996,6.676999310419999,0.0,0.0,5.48122459637,1.0115996781
0103060000,23.9855902045,8.569765930019999,0.0,0.0,5.48122459637,1.0115996781
0103070000,31.661486167899998,16.2456618935,0.0,0.0,5.48122459637,1.0115996781
0103080000,52.151558669399996,16.2456618935,0.0,0.0,21.9248983855,5.05799839049
0103090000,71.6300314928,16.2456618935,0.0,0.0,38.3685721746,8.09279742479
